state,district,sub_centres,phcs,chcs,sub_divisional_hospital,district_hospital,year,lgd_matched_name,district_census2011_code,match_type,population,sub_centres_per_100k,phcs_per_100k,chcs_per_100k,sub_divisional_hospital_per_100k,district_hospital_per_100k,sub_centres_per_100k_norm,phcs_per_100k_norm,chcs_per_100k_norm,sub_divisional_hospital_per_100k_norm,district_hospital_per_100k_norm,D_HAI_v1,underserved,district_id,underserved_next_year,year_num,next_year_num,is_consecutive
Tamil Nadu,Erode,311,62,14,7,1,2020-21,Erode,610.0,exact,2251744.0,13.811516762118607,2.753421348075092,0.621740304404053,0.3108701522020265,0.04441002174314665,0.3907524726231249,0.31596372233375986,0.3786505845327807,0.14642580003173836,0.19450656913041628,0.285259829730364,0,610.0,0,2020,,False
Tamil Nadu,Nilgiris,194,33,4,3,1,2019-20,The Nilgiris,611.0,fuzzy,735394.0,26.380416484224785,4.487390432883597,0.5439261130767996,0.4079445848075997,0.1359815282691999,0.7463490902252982,0.5421741651735239,0.3312603979511787,0.19214971838225495,0.595570537698159,0.4815007818860829,0,611.0,0,2019,2020.0,True
Tamil Nadu,The Nilgiris,194,33,4,5,0,2020-21,The Nilgiris,611.0,exact,735394.0,26.380416484224785,4.487390432883597,0.5439261130767996,0.6799076413459996,0.0,0.7463490902252982,0.5421741651735239,0.3312603979511787,0.3202495306370916,0.0,0.3880066367974185,0,611.0,0,2020,,False
Tamil Nadu,Dindigul,311,59,14,12,1,2019-20,Dindigul,612.0,exact,2159775.0,14.399648111493097,2.7317660404440276,0.6482156706138371,0.5556134319547176,0.04630111932955979,0.40739175873148165,0.31313861041453817,0.3947745398563192,0.2617045757081178,0.20278917942841268,0.3159597328277739,0,612.0,0,2019,2020.0,True
Tamil Nadu,Dindigul,311,59,14,12,0,2020-21,Dindigul,612.0,exact,2159775.0,14.399648111493097,2.7317660404440276,0.6482156706138371,0.5556134319547176,0.0,0.40739175873148165,0.31313861041453817,0.3947745398563192,0.2617045757081178,0.0,0.2754018969420914,0,612.0,0,2020,,False
Tamil Nadu,Karur,168,29,8,6,1,2019-20,Karur,613.0,exact,1064493.0,15.782161085136305,2.724301615886624,0.7515314802445859,0.5636486101834394,0.09394143503057324,0.44650551952901524,0.3121648152070759,0.45769565246724797,0.26548929866142845,0.41144375773255437,0.3786598087194644,0,613.0,0,2019,2020.0,True
Tamil Nadu,Karur,168,29,8,6,1,2020-21,Karur,613.0,exact,1064493.0,15.782161085136305,2.724301615886624,0.7515314802445859,0.5636486101834394,0.09394143503057324,0.44650551952901524,0.3121648152070759,0.45769565246724797,0.26548929866142845,0.41144375773255437,0.3786598087194644,0,613.0,0,2020,,False
Tamil Nadu,Tiruchirappalli,307,70,14,16,1,2019-20,Tiruchirappalli,614.0,exact,2722290.0,11.27727023939404,2.5713645496989668,0.5142729099397934,0.587740468502621,0.03673377928141381,0.31905411305502773,0.29221292461570186,0.3132010850490513,0.27683702569038077,0.1608862391589434,0.27243827751382105,0,614.0,0,2019,2020.0,True
Tamil Nadu,Tiruchirappalli,307,70,14,9,1,2020-21,Tiruchirappalli,614.0,exact,2722290.0,11.27727023939404,2.5713645496989668,0.5142729099397934,0.3306040135327243,0.03673377928141381,0.31905411305502773,0.29221292461570186,0.3132010850490513,0.1557208269508392,0.1608862391589434,0.2482150377659127,0,614.0,0,2020,,False
Tamil Nadu,Perambalur,90,25,4,12,1,2019-20,Perambalur,615.0,exact,565223.0,15.922918918727653,4.4230330329799035,0.7076852852767846,2.1230558558303536,0.17692132131919616,0.45048780999458876,0.5337782162147002,0.4309925623884894,1.0,0.7748782339006022,0.6380273644996761,0,615.0,0,2019,2020.0,True
Tamil Nadu,Perambalur,90,25,4,3,1,2020-21,Perambalur,615.0,exact,565223.0,15.922918918727653,4.4230330329799035,0.7076852852767846,0.5307639639575884,0.17692132131919616,0.45048780999458876,0.5337782162147002,0.4309925623884894,0.25,0.7748782339006022,0.4880273644996761,0,615.0,0,2020,,False
Tamil Nadu,Ariyalur,117,32,6,3,1,2019-20,Ariyalur,616.0,exact,754894.0,15.498864741274934,4.239005741203401,0.7948135764756377,0.39740678823781883,0.13246892941260627,0.4384905600748487,0.5097703515231781,0.48405519667180247,0.1871862142234539,0.5801860923520388,0.4399376829690643,0,616.0,0,2019,2020.0,True
Tamil Nadu,Ariyalur,117,33,6,3,0,2020-21,Ariyalur,616.0,exact,754894.0,15.498864741274934,4.371474670616006,0.7948135764756377,0.39740678823781883,0.0,0.4384905600748487,0.5270520063389814,0.48405519667180247,0.1871862142234539,0.0,0.32735679546181734,0,616.0,0,2020,,False
Tamil Nadu,Cuddalore,319,58,13,9,1,2019-20,Cuddalore,617.0,exact,2605914.0,12.241386323570158,2.225706604285483,0.49886527337433234,0.3453682661822301,0.03837425179802557,0.3463306787122347,0.24711901977731057,0.30381756824878126,0.16267507293026554,0.1680711642824744,0.2456027007902133,0,617.0,0,2019,2020.0,True
Tamil Nadu,Cuddalore,319,58,13,9,1,2020-21,Cuddalore,617.0,exact,2605914.0,12.241386323570158,2.225706604285483,0.49886527337433234,0.3453682661822301,0.03837425179802557,0.3463306787122347,0.24711901977731057,0.30381756824878126,0.16267507293026554,0.1680711642824744,0.2456027007902133,0,617.0,0,2020,,False
Tamil Nadu,Nagapattinam,258,47,11,11,1,2019-20,Nagapattinam,618.0,exact,1616450.0,15.96090197655356,2.9076061740233228,0.6805035726437564,0.6805035726437564,0.0618639611494324,0.4515624185273726,0.3360783933867176,0.41443842989266605,0.3205302257003516,0.27095115840267253,0.35871212518195605,0,618.0,1,2019,2020.0,True
Tamil Nadu,Nagapattinam,111,21,6,5,0,2020-21,Nagapattinam,618.0,exact,1616450.0,6.866899687586996,1.2991431841380803,0.3711837668965944,0.309319805747162,0.0,0.19427685448270682,0.1262412466803249,0.22605732539599965,0.14569555713652346,0.0,0.13845419673911097,1,618.0,1,2020,,False
Tamil Nadu,Thiruvarur,195,40,10,9,1,2019-20,Thiruvarur,619.0,exact,1264277.0,15.423835124739279,3.163863615331134,0.7909659038327835,0.7118693134495051,0.07909659038327835,0.4363678382415969,0.3695092715881168,0.4817118975725041,0.33530409079655804,0.3464264555947787,0.3938639107587109,0,619.0,0,2019,2020.0,True
Tamil Nadu,Thiruvarur,195,40,10,7,1,2020-21,Thiruvarur,619.0,exact,1264277.0,15.423835124739279,3.163863615331134,0.7909659038327835,0.5536761326829485,0.07909659038327835,0.4363678382415969,0.3695092715881168,0.4817118975725041,0.2607920706195452,0.3464264555947787,0.37896150672330836,0,619.0,0,2020,,False
Tamil Nadu,Thanjavur,309,63,14,5,1,2019-20,Thanjavur,620.0,exact,2405890.0,12.843479959599149,2.618573583995943,0.5819052408879875,0.20782330031713833,0.04156466006342767,0.3633649828427021,0.2983717290880065,0.3543903427913088,0.09788875772929491,0.18204448249919988,0.2592120589901024,0,620.0,0,2019,2020.0,True
Tamil Nadu,Thanjavur,309,63,14,13,1,2020-21,Thanjavur,620.0,exact,2405890.0,12.843479959599149,2.618573583995943,0.5819052408879875,0.5403405808245597,0.04156466006342767,0.3633649828427021,0.2983717290880065,0.3543903427913088,0.2545107700961668,0.18204448249919988,0.2905364614634768,0,620.0,0,2020,,False
Tamil Nadu,Pudukkottai,242,62,13,9,1,2019-20,Pudukkottai,621.0,exact,1618345.0,14.953548223648234,3.831074338290043,0.8032897806092025,0.5561236942679095,0.06179152158532328,0.4230625820116936,0.45655236504940666,0.4892173513963058,0.2619449190376589,0.27063388832418306,0.3802822211638496,0,621.0,0,2019,2020.0,True
Tamil Nadu,Pudukkottai,242,63,13,12,1,2020-21,Pudukkottai,621.0,exact,1618345.0,14.953548223648234,3.892865859875366,0.8032897806092025,0.7414982590238793,0.06179152158532328,0.4230625820116936,0.4646135742047604,0.4892173513963058,0.3492598920502118,0.27063388832418306,0.3993574575974309,0,621.0,0,2020,,False
Tamil Nadu,Sivaganga,275,40,12,13,1,2019-20,Sivaganga,622.0,exact,1339101.0,20.536165681304098,2.9870786445533235,0.896123593365997,0.97080055947983,0.0746769661138331,0.5810047988485239,0.34644622687905857,0.545754746858323,0.4572656705257233,0.32706942941570505,0.4515081745054668,0,622.0,0,2019,2020.0,True
Tamil Nadu,Sivaganga,275,40,12,16,1,2020-21,Sivaganga,622.0,exact,1339101.0,20.536165681304098,2.9870786445533235,0.896123593365997,1.1948314578213295,0.0746769661138331,0.5810047988485239,0.34644622687905857,0.545754746858323,0.5627885175701212,0.32706942941570505,0.4726127439143464,0,622.0,0,2020,,False
Tamil Nadu,Madurai,314,75,13,6,1,2019-20,Madurai,623.0,exact,3038252.0,10.334889930130878,2.468524664840178,0.42787760857229745,0.19748197318721422,0.03291366219786904,0.29239249128399203,0.27879662088842627,0.26058485423376815,0.09301779444233066,0.14415492855760484,0.21378933788122442,0,623.0,0,2019,2020.0,True
Tamil Nadu,Madurai,314,75,13,7,1,2020-21,Madurai,623.0,exact,3038252.0,10.334889930130878,2.468524664840178,0.42787760857229745,0.23039563538508326,0.03291366219786904,0.29239249128399203,0.27879662088842627,0.26058485423376815,0.1085207601827191,0.14415492855760484,0.21688993102930207,0,623.0,0,2020,,False
Tamil Nadu,Theni,162,33,8,5,1,2019-20,Theni,624.0,exact,1245899.0,13.002659124054198,2.6486898215665957,0.6421066234100838,0.40131663963130243,0.08026332792626048,0.36786844565364335,0.30230063848853206,0.39105402458932725,0.18902782916860306,0.3515365210181564,0.32035749178365247,0,624.0,0,2019,2020.0,True
Tamil Nadu,Theni,162,33,8,5,1,2020-21,Theni,624.0,exact,1245899.0,13.002659124054198,2.6486898215665957,0.6421066234100838,0.40131663963130243,0.08026332792626048,0.36786844565364335,0.30230063848853206,0.39105402458932725,0.18902782916860306,0.3515365210181564,0.32035749178365247,0,624.0,0,2020,,False
Tamil Nadu,Virudhunagar,245,47,11,10,1,2019-20,Virudhunagar,625.0,exact,1942288.0,12.61398927450512,2.4198265138846553,0.5663423755900258,0.5148567050818417,0.05148567050818416,0.35687228155659717,0.27244354897403106,0.3449122890117223,0.24250737618039483,0.2254964248350399,0.2884463841115571,0,625.0,0,2019,2020.0,True
Tamil Nadu,Virudhunagar,245,47,11,10,0,2020-21,Virudhunagar,625.0,exact,1942288.0,12.61398927450512,2.4198265138846553,0.5663423755900258,0.5148567050818417,0.0,0.35687228155659717,0.27244354897403106,0.3449122890117223,0.24250737618039483,0.0,0.24334709914454908,0,625.0,0,2020,,False
Tamil Nadu,Ramanathapuram,244,48,11,11,1,2019-20,Ramanathapuram,626.0,exact,1353445.0,18.028069112523966,3.5465053991850426,0.8127408206465723,0.8127408206465723,0.07388552914968839,0.510046268173861,0.4194280205052286,0.49497319802430095,0.3828165040569313,0.32360310171451373,0.42617341849496715,0,626.0,0,2019,2020.0,True
Tamil Nadu,Ramanathapuram,244,48,11,9,0,2020-21,Ramanathapuram,626.0,exact,1353445.0,18.028069112523966,3.5465053991850426,0.8127408206465723,0.6649697623471954,0.0,0.510046268173861,0.4194280205052286,0.49497319802430095,0.31321350331930736,0.0,0.3475321980045396,0,626.0,0,2020,,False
Tamil Nadu,Toothukudi,253,48,12,7,1,2019-20,Thoothukkudi,627.0,fuzzy,1750176.0,14.455689027846342,2.742581317536065,0.6856453293840162,0.3999597754740095,0.05713711078200135,0.4089772563281799,0.3145495517293856,0.4175698485596462,0.18838872014395508,0.2502485464319017,0.3159467846386137,0,627.0,0,2019,2020.0,True
Tamil Nadu,Tuticorin,253,48,12,8,1,2020-21,Thoothukkudi,627.0,crosswalk,1750176.0,14.455689027846342,2.742581317536065,0.6856453293840162,0.4570968862560108,0.05713711078200135,0.4089772563281799,0.3145495517293856,0.4175698485596462,0.21530139445023433,0.2502485464319017,0.32132931949986954,0,627.0,0,2020,,False
Tamil Nadu,Tirunelveli,379,85,19,9,1,2019-20,Tirunelveli,628.0,exact,3077233.0,12.316259444767425,2.7622217752116915,0.617437808576731,0.2924705409047674,0.03249672676719637,0.34844897301290756,0.31711180999990707,0.37603029025810464,0.13775923045151278,0.14232883892769901,0.26433582853002624,0,628.0,1,2019,2020.0,True
Tamil Nadu,Tirunelveli,202,43,9,8,0,2020-21,Tirunelveli,628.0,exact,3077233.0,6.564338806973668,1.3973592509894441,0.2924705409047674,0.259973814137571,0.0,0.18571686688286893,0.13905433554740843,0.1781196111748917,0.12245264929023357,0.0,0.12506869257908054,1,628.0,1,2020,,False
Tamil Nadu,Kanniyakumari,267,38,9,8,1,2019-20,Kanniyakumari,629.0,exact,1870374.0,14.275219822345692,2.0316792256521956,0.4811871850228885,0.42772194224256754,0.05346524278032094,0.4038714602381281,0.2218065620015586,0.2930513070939531,0.2014652328001423,0.23416653567682189,0.2708722195621208,0,629.0,0,2019,2020.0,True
Tamil Nadu,Kanniyakumari,267,38,9,8,1,2020-21,Kanniyakumari,629.0,exact,1870374.0,14.275219822345692,2.0316792256521956,0.4811871850228885,0.42772194224256754,0.05346524278032094,0.4038714602381281,0.2218065620015586,0.2930513070939531,0.2014652328001423,0.23416653567682189,0.2708722195621208,0,629.0,0,2020,,False
Tamil Nadu,Dharmapuri,218,43,8,3,1,2019-20,Dharmapuri,630.0,exact,1506843.0,14.46733335855162,2.853648323017063,0.5309113159101513,0.1990917434663067,0.06636391448876891,0.40930669523727986,0.3290391506010505,0.3233341616756479,0.09377602709771357,0.2906600090387652,0.2892232087300914,0,630.0,0,2019,2020.0,True
Tamil Nadu,Dharmapuri,218,43,8,3,1,2020-21,Dharmapuri,630.0,exact,1506843.0,14.46733335855162,2.853648323017063,0.5309113159101513,0.1990917434663067,0.06636391448876891,0.40930669523727986,0.3290391506010505,0.3233341616756479,0.09377602709771357,0.2906600090387652,0.2892232087300914,0,630.0,0,2020,,False
Tamil Nadu,Krishnagiri,239,51,10,6,1,2019-20,Krishnagiri,631.0,exact,1879809.0,12.71405765160184,2.713041590927589,0.5319689393975664,0.3191813636385399,0.05319689393975665,0.3597033946381939,0.31069585289702906,0.3239782726475257,0.15034053991655535,0.23299122410840678,0.2755418568415422,0,631.0,0,2019,2020.0,True
Tamil Nadu,Krishnagiri,239,51,10,6,0,2020-21,Krishnagiri,631.0,exact,1879809.0,12.71405765160184,2.713041590927589,0.5319689393975664,0.3191813636385399,0.0,0.3597033946381939,0.31069585289702906,0.3239782726475257,0.15034053991655535,0.0,0.22894361201986083,0,631.0,0,2020,,False
Tamil Nadu,Coimbatore,328,77,12,12,1,2019-20,Coimbatore,632.0,exact,3458045.0,9.485128157672905,2.226691671161017,0.3470168838173014,0.3470168838173014,0.028918073651441785,0.26835121330941947,0.24724752980444634,0.21133927617272977,0.1634516034348888,0.12665508979784823,0.20340894250386649,1,632.0,1,2019,2020.0,True
Tamil Nadu,Coimbatore,328,77,12,12,1,2020-21,Coimbatore,632.0,exact,3458045.0,9.485128157672905,2.226691671161017,0.3470168838173014,0.3470168838173014,0.028918073651441785,0.26835121330941947,0.24724752980444634,0.21133927617272977,0.1634516034348888,0.12665508979784823,0.20340894250386649,1,632.0,1,2020,,False
Tamil Nadu,Tirupur,242,54,13,10,1,2019-20,Tiruppur,633.0,fuzzy,2479052.0,9.761796041390015,2.1782520092357887,0.5243940022234306,0.4033800017103312,0.040338000171033124,0.27617864178956886,0.24092817989727972,0.31936500506865306,0.1899997122555988,0.17667196976908917,0.24062870175603795,0,633.0,1,2019,2020.0,True
Tamil Nadu,Tiruppur,242,54,13,9,0,2020-21,Tiruppur,633.0,exact,2479052.0,9.761796041390015,2.1782520092357887,0.5243940022234306,0.36304200153929805,0.0,0.27617864178956886,0.24092817989727972,0.31936500506865306,0.1709997410300389,0.0,0.20149431355710812,1,633.0,1,2020,,False
